Cost ($/hour)
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.77
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
16.51
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.96
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.86
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
12.67
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
15.26
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.81
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
11.71
